Date,MKT YR,Destination,Port,Bushels,Pounds
20171130,1718,INDONESIA,INTERIOR,17100,1026000
20171130,1718,INDONESIA,INTERIOR,14400,864000
20171130,1718,INDONESIA,INTERIOR,3600,216000
20171130,1718,INDONESIA,INTERIOR,15300,918000
20171130,1718,INDONESIA,N. ATLANTIC,6300,378000
20171130,1718,INDONESIA,INTERIOR,9900,594000
20171130,1718,INDONESIA,INTERIOR,12600,756000
20171130,1718,INDONESIA,INTERIOR,3600,216000
20171130,1718,INDONESIA,INTERIOR,13500,810000
20171130,1718,INDONESIA,INTERIOR,9000,540000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,14400,864000
20171130,1718,INDONESIA,S. ATLANTIC,9000,540000
20171130,1718,INDONESIA,INTERIOR,15300,918000
20171130,1718,INDONESIA,INTERIOR,13500,810000
20171130,1718,INDONESIA,INTERIOR,17100,1026000
20171130,1718,INDONESIA,INTERIOR,10800,648000
20171130,1718,INDONESIA,INTERIOR,11700,702000
20171130,1718,INDONESIA,INTERIOR,8100,486000
20171130,1718,INDONESIA,INTERIOR,12600,756000
20171130,1718,INDONESIA,INTERIOR,9000,540000
20171130,1718,INDONESIA,INTERIOR,13500,810000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,4500,270000
20171130,1718,INDONESIA,MISSISSIPPI R.,2668445,160106700
20171130,1718,INDONESIA,INTERIOR,900,54000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,2700,162000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,12600,756000
20171130,1718,INDONESIA,INTERIOR,12600,756000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,9900,594000
20171130,1718,INDONESIA,INTERIOR,10800,648000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,11700,702000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,18000,1080000
20171130,1718,INDONESIA,INTERIOR,4500,270000
20171130,1718,INDONESIA,INTERIOR,4500,270000
20171130,1718,INDONESIA,INTERIOR,3600,216000
20171130,1718,INDONESIA,INTERIOR,12600,756000
20171207,1718,INDONESIA,INTERIOR,12600,756000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,16200,972000
20171207,1718,INDONESIA,INTERIOR,12600,756000
20171207,1718,INDONESIA,INTERIOR,14400,864000
20171207,1718,INDONESIA,INTERIOR,13500,810000
20171207,1718,INDONESIA,INTERIOR,13500,810000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,N. ATLANTIC,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,CALIFORNIA,900,54000
20171207,1718,INDONESIA,INTERIOR,14400,864000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,17100,1026000
20171207,1718,INDONESIA,N. ATLANTIC,9900,594000
20171207,1718,INDONESIA,N. ATLANTIC,17100,1026000
20171207,1718,INDONESIA,N. ATLANTIC,900,54000
20171207,1718,INDONESIA,INTERIOR,15300,918000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,15300,918000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,7200,432000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,10800,648000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,17100,1026000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,11700,702000
20171207,1718,INDONESIA,INTERIOR,8100,486000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,10800,648000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,9900,594000
20171207,1718,INDONESIA,INTERIOR,16200,972000
20171207,1718,INDONESIA,INTERIOR,17100,1026000
20171207,1718,INDONESIA,INTERIOR,17100,1026000
20171207,1718,INDONESIA,INTERIOR,9900,594000
20171207,1718,INDONESIA,INTERIOR,17100,1026000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,10800,648000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,1800,108000
20171207,1718,INDONESIA,INTERIOR,10800,648000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,15300,918000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171207,1718,INDONESIA,INTERIOR,1800,108000
20171207,1718,INDONESIA,INTERIOR,17100,1026000
20171207,1718,INDONESIA,INTERIOR,9900,594000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,6300,378000
20171207,1718,INDONESIA,INTERIOR,18000,1080000
20171207,1718,INDONESIA,INTERIOR,4500,270000
20171207,1718,INDONESIA,INTERIOR,17100,1026000
20171207,1718,INDONESIA,INTERIOR,27000,1620000
20171207,1718,INDONESIA,INTERIOR,13500,810000
20171207,1718,INDONESIA,INTERIOR,15300,918000
20171207,1718,INDONESIA,INTERIOR,27000,1620000
20171207,1718,INDONESIA,INTERIOR,21600,1296000
20171207,1718,INDONESIA,INTERIOR,9000,540000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,N. ATLANTIC,13500,810000
20171214,1718,INDONESIA,N. ATLANTIC,13500,810000
20171214,1718,INDONESIA,N. ATLANTIC,14400,864000
20171214,1718,INDONESIA,MISSISSIPPI R.,754334,45260040
20171214,1718,INDONESIA,INTERIOR,9900,594000
20171214,1718,INDONESIA,INTERIOR,16200,972000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,INTERIOR,14400,864000
20171214,1718,INDONESIA,INTERIOR,11700,702000
20171214,1718,INDONESIA,INTERIOR,16200,972000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,INTERIOR,9000,540000
20171214,1718,INDONESIA,INTERIOR,11700,702000
20171214,1718,INDONESIA,INTERIOR,14400,864000
20171214,1718,INDONESIA,INTERIOR,6300,378000
20171214,1718,INDONESIA,INTERIOR,14400,864000
20171214,1718,INDONESIA,INTERIOR,12600,756000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,INTERIOR,7200,432000
20171214,1718,INDONESIA,INTERIOR,14400,864000
20171214,1718,INDONESIA,INTERIOR,9900,594000
20171214,1718,INDONESIA,INTERIOR,6300,378000
20171214,1718,INDONESIA,INTERIOR,12600,756000
20171214,1718,INDONESIA,INTERIOR,10800,648000
20171214,1718,INDONESIA,INTERIOR,11700,702000
20171214,1718,INDONESIA,N. ATLANTIC,3600,216000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,CALIFORNIA,900,54000
20171214,1718,INDONESIA,INTERIOR,17100,1026000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,INTERIOR,14400,864000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,INTERIOR,10800,648000
20171214,1718,INDONESIA,INTERIOR,1800,108000
20171214,1718,INDONESIA,INTERIOR,9000,540000
20171214,1718,INDONESIA,INTERIOR,10800,648000
20171214,1718,INDONESIA,INTERIOR,6300,378000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,INTERIOR,10800,648000
20171214,1718,INDONESIA,INTERIOR,11700,702000
20171214,1718,INDONESIA,INTERIOR,18000,1080000
20171214,1718,INDONESIA,INTERIOR,9000,540000
20171214,1718,INDONESIA,INTERIOR,10800,648000
20171214,1718,INDONESIA,INTERIOR,9000,540000
20171214,1718,INDONESIA,INTERIOR,17100,1026000
20171214,1718,INDONESIA,INTERIOR,17100,1026000
20171214,1718,INDONESIA,INTERIOR,13500,810000
20171214,1718,INDONESIA,INTERIOR,9000,540000
20171214,1718,INDONESIA,INTERIOR,4500,270000
20171214,1718,INDONESIA,INTERIOR,15300,918000
20171214,1718,INDONESIA,INTERIOR,1800,108000
20171214,1718,INDONESIA,INTERIOR,40500,2430000
20171214,1718,INDONESIA,INTERIOR,21600,1296000
20171214,1718,INDONESIA,INTERIOR,900,54000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,10800,648000
20171221,1718,INDONESIA,INTERIOR,7200,432000
20171221,1718,INDONESIA,INTERIOR,9900,594000
20171221,1718,INDONESIA,INTERIOR,12600,756000
20171221,1718,INDONESIA,N. ATLANTIC,10800,648000
20171221,1718,INDONESIA,N. ATLANTIC,3600,216000
20171221,1718,INDONESIA,INTERIOR,9900,594000
20171221,1718,INDONESIA,INTERIOR,9900,594000
20171221,1718,INDONESIA,INTERIOR,15300,918000
20171221,1718,INDONESIA,INTERIOR,17100,1026000
20171221,1718,INDONESIA,N. ATLANTIC,13500,810000
20171221,1718,INDONESIA,N. ATLANTIC,11700,702000
20171221,1718,INDONESIA,N. ATLANTIC,11700,702000
20171221,1718,INDONESIA,INTERIOR,9000,540000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,9000,540000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,10800,648000
20171221,1718,INDONESIA,INTERIOR,9000,540000
20171221,1718,INDONESIA,INTERIOR,6300,378000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,900,54000
20171221,1718,INDONESIA,INTERIOR,16200,972000
20171221,1718,INDONESIA,INTERIOR,5400,324000
20171221,1718,INDONESIA,INTERIOR,10800,648000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,10800,648000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,12600,756000
20171221,1718,INDONESIA,INTERIOR,9000,540000
20171221,1718,INDONESIA,INTERIOR,9000,540000
20171221,1718,INDONESIA,INTERIOR,900,54000
20171221,1718,INDONESIA,INTERIOR,12600,756000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,9000,540000
20171221,1718,INDONESIA,INTERIOR,13500,810000
20171221,1718,INDONESIA,INTERIOR,12600,756000
20171221,1718,INDONESIA,INTERIOR,15300,918000
20171221,1718,INDONESIA,INTERIOR,15300,918000
20171221,1718,INDONESIA,INTERIOR,14400,864000
20171221,1718,INDONESIA,INTERIOR,11700,702000
20171221,1718,INDONESIA,INTERIOR,11700,702000
20171221,1718,INDONESIA,INTERIOR,5400,324000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,10800,648000
20171221,1718,INDONESIA,INTERIOR,18900,1134000
20171221,1718,INDONESIA,INTERIOR,47700,2862000
20171221,1718,INDONESIA,INTERIOR,18000,1080000
20171221,1718,INDONESIA,INTERIOR,15300,918000
20171228,1718,INDONESIA,INTERIOR,16200,972000
20171228,1718,INDONESIA,INTERIOR,18000,1080000
20171228,1718,INDONESIA,INTERIOR,7200,432000
20171228,1718,INDONESIA,N. ATLANTIC,9900,594000
20171228,1718,INDONESIA,N. ATLANTIC,9900,594000
20171228,1718,INDONESIA,N. ATLANTIC,13500,810000
20171228,1718,INDONESIA,N. ATLANTIC,5400,324000
20171228,1718,INDONESIA,N. ATLANTIC,10800,648000
20171228,1718,INDONESIA,N. ATLANTIC,8100,486000
20171228,1718,INDONESIA,N. ATLANTIC,9000,540000
20171228,1718,INDONESIA,N. ATLANTIC,10800,648000
20171228,1718,INDONESIA,INTERIOR,18000,1080000
20171228,1718,INDONESIA,CALIFORNIA,900,54000
20171228,1718,INDONESIA,INTERIOR,15300,918000
20171228,1718,INDONESIA,INTERIOR,9000,540000
20171228,1718,INDONESIA,INTERIOR,9900,594000
20171228,1718,INDONESIA,INTERIOR,9000,540000
20171228,1718,INDONESIA,INTERIOR,18000,1080000
20171228,1718,INDONESIA,INTERIOR,18000,1080000
20171228,1718,INDONESIA,INTERIOR,9000,540000
20171228,1718,INDONESIA,INTERIOR,18000,1080000
20171228,1718,INDONESIA,INTERIOR,12600,756000
20171228,1718,INDONESIA,INTERIOR,9000,540000
20171228,1718,INDONESIA,INTERIOR,10800,648000
20171228,1718,INDONESIA,INTERIOR,11700,702000
20171228,1718,INDONESIA,INTERIOR,8100,486000
20171228,1718,INDONESIA,INTERIOR,9900,594000
20171228,1718,INDONESIA,INTERIOR,18000,1080000
20171228,1718,INDONESIA,INTERIOR,8100,486000
20171228,1718,INDONESIA,INTERIOR,8100,486000
20171228,1718,INDONESIA,INTERIOR,11700,702000
20171228,1718,INDONESIA,INTERIOR,11700,702000
20171228,1718,INDONESIA,INTERIOR,18000,1080000
20171228,1718,INDONESIA,INTERIOR,10800,648000
20171228,1718,INDONESIA,INTERIOR,13500,810000
20171228,1718,INDONESIA,INTERIOR,8100,486000
20171228,1718,INDONESIA,INTERIOR,9900,594000
20171228,1718,INDONESIA,INTERIOR,2700,162000
20171228,1718,INDONESIA,INTERIOR,7200,432000
20171228,1718,INDONESIA,INTERIOR,13500,810000
20171228,1718,INDONESIA,INTERIOR,14400,864000
20171228,1718,INDONESIA,INTERIOR,900,54000
20171228,1718,INDONESIA,INTERIOR,16200,972000
20171228,1718,INDONESIA,INTERIOR,900,54000
20171228,1718,INDONESIA,INTERIOR,900,54000
20180104,1718,INDONESIA,INTERIOR,18000,1080000
20180104,1718,INDONESIA,INTERIOR,3600,216000
20180104,1718,INDONESIA,INTERIOR,900,54000
20170817,1617,IRAN,MISSISSIPPI R.,2469102,148146120
20180104,1718,IRAN,MISSISSIPPI R.,2412986.5,144779190
20171116,1718,IRELAND,TOLEDO,170408.3333,10224500
20170831,1617,ISRAEL,INTERIOR,441226.75,26473605
20171012,1718,ISRAEL,INTERIOR,900,54000
20171123,1718,ISRAEL,TOLEDO,808381,48502860
20171214,1718,ISRAEL,S. ATLANTIC,1028652.667,61719160
20170119,1617,ITALY,MISSISSIPPI R.,1207239,72434340
20170720,1617,ITALY,TOLEDO,863993.8333,51839630
20170824,1617,ITALY,CHICAGO,717231,43033860
20170921,1718,ITALY,TOLEDO,715942.3333,42956540
20170105,1617,JAPAN,MISSISSIPPI R.,531027.3333,31861640
20170105,1617,JAPAN,MISSISSIPPI R.,338632.3333,20317940
20170105,1617,JAPAN,INTERIOR,18000,1080000
20170105,1617,JAPAN,MISSISSIPPI R.,107431.3333,6445880
20170105,1617,JAPAN,INTERIOR,1800,108000
20170105,1617,JAPAN,INTERIOR,3600,216000
20170105,1617,JAPAN,MISSISSIPPI R.,322063,19323780
20170105,1617,JAPAN,INTERIOR,4500,270000
20170105,1617,JAPAN,INTERIOR,4500,270000
20170105,1617,JAPAN,INTERIOR,4500,270000
20170112,1617,JAPAN,INTERIOR,4500,270000
20170112,1617,JAPAN,MISSISSIPPI R.,161664.1667,9699850
20170112,1617,JAPAN,MISSISSIPPI R.,1245657,74739420
20170112,1617,JAPAN,INTERIOR,9000,540000
20170112,1617,JAPAN,INTERIOR,900,54000
20170119,1617,JAPAN,INTERIOR,14400,864000
20170119,1617,JAPAN,INTERIOR,9000,540000
20170119,1617,JAPAN,INTERIOR,11700,702000
20170119,1617,JAPAN,INTERIOR,7200,432000
20170126,1617,JAPAN,MISSISSIPPI R.,1855341.333,111320480
20170126,1617,JAPAN,MISSISSIPPI R.,1411771.667,84706300
20170126,1617,JAPAN,MISSISSIPPI R.,440038.6667,26402320
20170126,1617,JAPAN,INTERIOR,4500,270000
20170126,1617,JAPAN,INTERIOR,7200,432000
20170126,1617,JAPAN,INTERIOR,18000,1080000
20170126,1617,JAPAN,INTERIOR,18000,1080000
20170126,1617,JAPAN,MISSISSIPPI R.,498257.6667,29895460
20170126,1617,JAPAN,INTERIOR,900,54000
20170126,1617,JAPAN,INTERIOR,7200,432000
20170202,1617,JAPAN,MISSISSIPPI R.,347240,20834400
20170202,1617,JAPAN,MISSISSIPPI R.,869365,52161900
20170202,1617,JAPAN,MISSISSIPPI R.,60072.33333,3604340
20170202,1617,JAPAN,MISSISSIPPI R.,119428.3333,7165700
20170202,1617,JAPAN,MISSISSIPPI R.,54761,3285660
20170202,1617,JAPAN,S. ATLANTIC,4500,270000
20170202,1617,JAPAN,INTERIOR,7200,432000
20170202,1617,JAPAN,INTERIOR,4500,270000
20170202,1617,JAPAN,INTERIOR,4500,270000
20170202,1617,JAPAN,INTERIOR,4500,270000
20170202,1617,JAPAN,INTERIOR,4500,270000
20170202,1617,JAPAN,MISSISSIPPI R.,347085,20825100
20170209,1617,JAPAN,MISSISSIPPI R.,1084057,65043420
20170209,1617,JAPAN,INTERIOR,4500,270000
20170209,1617,JAPAN,MISSISSIPPI R.,290844.3333,17450660
20170209,1617,JAPAN,INTERIOR,7200,432000
20170209,1617,JAPAN,INTERIOR,2700,162000
20170209,1617,JAPAN,INTERIOR,18000,1080000
20170209,1617,JAPAN,MISSISSIPPI R.,121221.6667,7273300
20170209,1617,JAPAN,INTERIOR,4500,270000
20170216,1617,JAPAN,MISSISSIPPI R.,622284.6667,37337080
20170216,1617,JAPAN,MISSISSIPPI R.,1064108,63846480
20170216,1617,JAPAN,MISSISSIPPI R.,355452.6667,21327160
20170216,1617,JAPAN,INTERIOR,4500,270000
20170216,1617,JAPAN,INTERIOR,900,54000
20170216,1617,JAPAN,INTERIOR,7200,432000
20170216,1617,JAPAN,INTERIOR,1800,108000
20170216,1617,JAPAN,INTERIOR,9000,540000
20170223,1617,JAPAN,MISSISSIPPI R.,539830,32389800
20170223,1617,JAPAN,MISSISSIPPI R.,321528.6667,19291720
20170223,1617,JAPAN,INTERIOR,900,54000
20170302,1617,JAPAN,MISSISSIPPI R.,1388940,83336400
20170302,1617,JAPAN,MISSISSIPPI R.,922916.3333,55374980
20170302,1617,JAPAN,MISSISSIPPI R.,117574.3333,7054460
20170302,1617,JAPAN,MISSISSIPPI R.,863881,51832860
20170302,1617,JAPAN,INTERIOR,4500,270000
20170302,1617,JAPAN,INTERIOR,4500,270000
20170302,1617,JAPAN,INTERIOR,4500,270000
20170302,1617,JAPAN,INTERIOR,7200,432000
20170302,1617,JAPAN,INTERIOR,900,54000
20170309,1617,JAPAN,MISSISSIPPI R.,714062,42843720
20170309,1617,JAPAN,MISSISSIPPI R.,382997,22979820
20170309,1617,JAPAN,MISSISSIPPI R.,276788.6667,16607320
20170309,1617,JAPAN,MISSISSIPPI R.,55967.66667,3358060
20170309,1617,JAPAN,MISSISSIPPI R.,50936.66667,3056200
20170309,1617,JAPAN,INTERIOR,4500,270000
20170309,1617,JAPAN,INTERIOR,4500,270000
20170309,1617,JAPAN,INTERIOR,4500,270000
20170309,1617,JAPAN,INTERIOR,4500,270000
20170309,1617,JAPAN,INTERIOR,1800,108000
20170309,1617,JAPAN,INTERIOR,2700,162000
20170309,1617,JAPAN,INTERIOR,7200,432000
20170316,1617,JAPAN,MISSISSIPPI R.,957931.6667,57475900
20170316,1617,JAPAN,MISSISSIPPI R.,1867900.333,112074020
20170316,1617,JAPAN,INTERIOR,2700,162000
20170323,1617,JAPAN,MISSISSIPPI R.,1928830.667,115729840
20170323,1617,JAPAN,INTERIOR,7200,432000
20170330,1617,JAPAN,MISSISSIPPI R.,667209,40032540
20170330,1617,JAPAN,MISSISSIPPI R.,533662.3333,32019740
20170330,1617,JAPAN,INTERIOR,4500,270000
20170330,1617,JAPAN,INTERIOR,3600,216000
20170330,1617,JAPAN,INTERIOR,3600,216000
20170330,1617,JAPAN,INTERIOR,4500,270000
20170330,1617,JAPAN,INTERIOR,900,54000
20170406,1617,JAPAN,MISSISSIPPI R.,365937.6667,21956260
20170406,1617,JAPAN,INTERIOR,7200,432000
20170406,1617,JAPAN,INTERIOR,4500,270000
20170406,1617,JAPAN,INTERIOR,4500,270000
20170413,1617,JAPAN,MISSISSIPPI R.,665180.3333,39910820
20170413,1617,JAPAN,MISSISSIPPI R.,355455.3333,21327320
20170413,1617,JAPAN,S. ATLANTIC,4500,270000
20170413,1617,JAPAN,INTERIOR,9000,540000
20170413,1617,JAPAN,INTERIOR,4500,270000
20170413,1617,JAPAN,MISSISSIPPI R.,115237.6667,6914260
20170413,1617,JAPAN,INTERIOR,4500,270000
20170420,1617,JAPAN,MISSISSIPPI R.,918325.6667,55099540
20170420,1617,JAPAN,MISSISSIPPI R.,996220.3333,59773220
20170420,1617,JAPAN,INTERIOR,9000,540000
20170420,1617,JAPAN,S. ATLANTIC,4500,270000
20170420,1617,JAPAN,MISSISSIPPI R.,343568.6667,20614120
20170420,1617,JAPAN,MISSISSIPPI R.,108513,6510780
20170427,1617,JAPAN,INTERIOR,4500,270000
20170427,1617,JAPAN,INTERIOR,4500,270000
20170427,1617,JAPAN,INTERIOR,7200,432000
20170427,1617,JAPAN,INTERIOR,4500,270000
20170504,1617,JAPAN,MISSISSIPPI R.,110900.6667,6654040
20170504,1617,JAPAN,MISSISSIPPI R.,654671,39280260
20170504,1617,JAPAN,MISSISSIPPI R.,60774.66667,3646480
20170504,1617,JAPAN,MISSISSIPPI R.,1324642,79478520
20170504,1617,JAPAN,INTERIOR,7200,432000
20170504,1617,JAPAN,INTERIOR,4500,270000
20170504,1617,JAPAN,INTERIOR,4500,270000
20170518,1617,JAPAN,MISSISSIPPI R.,80911,4854660
20170518,1617,JAPAN,MISSISSIPPI R.,110358,6621480
20170518,1617,JAPAN,MISSISSIPPI R.,865016.3333,51900980
20170518,1617,JAPAN,INTERIOR,4500,270000
20170518,1617,JAPAN,INTERIOR,7200,432000
20170518,1617,JAPAN,INTERIOR,4500,270000
20170525,1617,JAPAN,MISSISSIPPI R.,339791,20387460
20170525,1617,JAPAN,INTERIOR,900,54000
20170525,1617,JAPAN,INTERIOR,7200,432000
20170525,1617,JAPAN,MISSISSIPPI R.,356318,21379080
20170525,1617,JAPAN,INTERIOR,4500,270000
20170601,1617,JAPAN,INTERIOR,7200,432000
20170601,1617,JAPAN,SEAWAY,157163.0833,9429785
20170601,1617,JAPAN,INTERIOR,900,54000
20170608,1617,JAPAN,SEAWAY,581731.5167,34903891
20170608,1617,JAPAN,SEAWAY,108547.1833,6512831
20170608,1617,JAPAN,SEAWAY,258528.9333,15511736
20170608,1617,JAPAN,MISSISSIPPI R.,1710398.667,102623920
20170608,1617,JAPAN,INTERIOR,7200,432000
20170608,1617,JAPAN,MISSISSIPPI R.,328506.6667,19710400
20170608,1617,JAPAN,MISSISSIPPI R.,289444.6667,17366680
20170608,1617,JAPAN,INTERIOR,4500,270000
20170615,1617,JAPAN,INTERIOR,9000,540000
20170615,1617,JAPAN,INTERIOR,7200,432000
20170615,1617,JAPAN,INTERIOR,2700,162000
20170615,1617,JAPAN,INTERIOR,4500,270000
20170615,1617,JAPAN,INTERIOR,4500,270000
20170615,1617,JAPAN,INTERIOR,900,54000
20170615,1617,JAPAN,INTERIOR,4500,270000
20170622,1617,JAPAN,INTERIOR,7200,432000
20170622,1617,JAPAN,INTERIOR,4500,270000
20170622,1617,JAPAN,INTERIOR,4500,270000
20170622,1617,JAPAN,INTERIOR,4500,270000
20170629,1617,JAPAN,MISSISSIPPI R.,950110.6667,57006640
20170629,1617,JAPAN,MISSISSIPPI R.,274821.8333,16489310
20170629,1617,JAPAN,MISSISSIPPI R.,389323.1667,23359390
20170629,1617,JAPAN,MISSISSIPPI R.,110234.6667,6614080
20170629,1617,JAPAN,MISSISSIPPI R.,333068,19984080
20170629,1617,JAPAN,INTERIOR,7200,432000
20170629,1617,JAPAN,INTERIOR,4500,270000
20170629,1617,JAPAN,INTERIOR,4500,270000
20170629,1617,JAPAN,INTERIOR,7200,432000
20170706,1617,JAPAN,MISSISSIPPI R.,368929,22135740
20170706,1617,JAPAN,INTERIOR,3600,216000
20170706,1617,JAPAN,INTERIOR,7200,432000
20170713,1617,JAPAN,MISSISSIPPI R.,347212.6667,20832760
20170713,1617,JAPAN,INTERIOR,4500,270000
20170713,1617,JAPAN,MISSISSIPPI R.,363553.6667,21813220
20170713,1617,JAPAN,INTERIOR,2700,162000
20170720,1617,JAPAN,MISSISSIPPI R.,330710.6667,19842640
20170720,1617,JAPAN,MISSISSIPPI R.,110225.6667,6613540
20170720,1617,JAPAN,MISSISSIPPI R.,866372.6667,51982360
20170720,1617,JAPAN,MISSISSIPPI R.,1313013.333,78780800
20170720,1617,JAPAN,INTERIOR,4500,270000
20170720,1617,JAPAN,MISSISSIPPI R.,171203.3333,10272200
20170720,1617,JAPAN,INTERIOR,9000,540000
20170727,1617,JAPAN,INTERIOR,4500,270000
20170727,1617,JAPAN,INTERIOR,5400,324000
20170727,1617,JAPAN,MISSISSIPPI R.,343540.3333,20612420
20170727,1617,JAPAN,INTERIOR,7200,432000
20170803,1617,JAPAN,INTERIOR,4500,270000
20170803,1617,JAPAN,INTERIOR,7200,432000
20170803,1617,JAPAN,MISSISSIPPI R.,347233,20833980
20170803,1617,JAPAN,INTERIOR,1800,108000
20170803,1617,JAPAN,INTERIOR,9000,540000
20170810,1617,JAPAN,INTERIOR,7200,432000
20170810,1617,JAPAN,INTERIOR,4500,270000
20170817,1617,JAPAN,INTERIOR,7200,432000
20170817,1617,JAPAN,INTERIOR,4500,270000
20170824,1617,JAPAN,MISSISSIPPI R.,337443.5,20246610
20170824,1617,JAPAN,MISSISSIPPI R.,1518499.333,91109960
